Age,obsTime,obsValue
45,2017-Q2,343450
45,2017-Q3,340710
45,2017-Q4,337897
46,1981-Q3,148583
46,1981-Q4,151028
46,1982-Q1,153549
46,1982-Q2,156323
46,1982-Q3,156705
46,1982-Q4,157103
46,1983-Q1,157509
46,1983-Q2,157921
46,1983-Q3,159149
46,1983-Q4,160267
46,1984-Q1,161229
46,1984-Q2,162127
46,1984-Q3,163458
46,1984-Q4,164677
46,1985-Q1,165786
46,1985-Q2,166765
46,1985-Q3,167729
46,1985-Q4,168930
46,1986-Q1,170249
46,1986-Q2,171759
46,1986-Q3,174036
46,1986-Q4,176567
46,1987-Q1,179090
46,1987-Q2,181619
46,1987-Q3,182628
46,1987-Q4,183621
46,1988-Q1,184686
46,1988-Q2,185662
46,1988-Q3,186584
46,1988-Q4,187322
46,1989-Q1,187862
46,1989-Q2,188112
46,1989-Q3,193184
46,1989-Q4,198399
46,1990-Q1,203609
46,1990-Q2,208815
46,1990-Q3,210754
46,1990-Q4,212874
46,1991-Q1,215291
46,1991-Q2,217881
46,1991-Q3,221144
46,1991-Q4,224097
46,1992-Q1,226834
46,1992-Q2,229244
46,1992-Q3,236337
46,1992-Q4,243829
46,1993-Q1,251746
46,1993-Q2,259942
46,1993-Q3,259266
46,1993-Q4,258376
46,1994-Q1,257319
46,1994-Q2,256123
46,1994-Q3,255280
46,1994-Q4,254063
46,1995-Q1,252763
46,1995-Q2,251485
46,1995-Q3,252740
46,1995-Q4,254321
46,1996-Q1,255887
46,1996-Q2,257756
46,1996-Q3,258992
46,1996-Q4,260192
46,1997-Q1,261329
46,1997-Q2,262453
46,1997-Q3,261652
46,1997-Q4,260937
46,1998-Q1,260275
46,1998-Q2,259647
46,1998-Q3,261963
46,1998-Q4,264142
46,1999-Q1,266165
46,1999-Q2,267967
46,1999-Q3,268362
46,1999-Q4,268713
46,2000-Q1,268809
46,2000-Q2,268857
46,2000-Q3,269720
46,2000-Q4,270849
46,2001-Q1,272281
46,2001-Q2,273877
46,2001-Q3,275805
46,2001-Q4,277717
46,2002-Q1,279561
46,2002-Q2,281456
46,2002-Q3,281192
46,2002-Q4,281129
46,2003-Q1,281117
46,2003-Q2,281143
46,2003-Q3,283562
46,2003-Q4,285866
46,2004-Q1,287889
46,2004-Q2,289746
46,2004-Q3,291188
46,2004-Q4,292685
46,2005-Q1,294160
46,2005-Q2,295444
46,2005-Q3,296647
46,2005-Q4,298083
46,2006-Q1,299501
46,2006-Q2,301006
46,2006-Q3,303165
46,2006-Q4,305435
46,2007-Q1,307783
46,2007-Q2,310127
46,2007-Q3,310944
46,2007-Q4,311756
46,2008-Q1,312719
46,2008-Q2,313481
46,2008-Q3,313783
46,2008-Q4,314031
46,2009-Q1,314211
46,2009-Q2,314208
46,2009-Q3,313384
46,2009-Q4,312517
46,2010-Q1,311674
46,2010-Q2,310771
46,2010-Q3,308608
46,2010-Q4,306484
46,2011-Q1,304488
46,2011-Q2,302517
46,2011-Q3,302000
46,2011-Q4,301598
46,2012-Q1,301298
46,2012-Q2,301024
46,2012-Q3,301510
46,2012-Q4,301959
46,2013-Q1,302311
46,2013-Q2,302437
46,2013-Q3,304410
46,2013-Q4,306332
46,2014-Q1,308329
46,2014-Q2,310199
46,2014-Q3,312939
46,2014-Q4,315613
46,2015-Q1,318281
46,2015-Q2,320797
46,2015-Q3,321879
46,2015-Q4,323045
46,2016-Q1,324331
46,2016-Q2,325572
46,2016-Q3,331066
46,2016-Q4,336529
46,2017-Q1,341957
46,2017-Q2,347297
46,2017-Q3,346408
46,2017-Q4,345382
47,1981-Q3,144278
47,1981-Q4,145075
47,1982-Q1,145637
47,1982-Q2,146013
47,1982-Q3,148551
47,1982-Q4,151241
47,1983-Q1,154142
47,1983-Q2,157222
47,1983-Q3,157648
47,1983-Q4,158052
47,1984-Q1,158394
47,1984-Q2,158852
47,1984-Q3,159902
47,1984-Q4,160804
47,1985-Q1,161587
47,1985-Q2,162230
47,1985-Q3,163392
47,1985-Q4,164442
47,1986-Q1,165341
47,1986-Q2,166057
47,1986-Q3,167670
47,1986-Q4,169170
47,1987-Q1,170530
47,1987-Q2,171759
47,1987-Q3,174288
47,1987-Q4,176878
47,1988-Q1,179563
47,1988-Q2,182193
47,1988-Q3,183314
47,1988-Q4,184404
47,1989-Q1,185416
47,1989-Q2,186243
47,1989-Q3,186751
47,1989-Q4,187096
47,1990-Q1,187199
47,1990-Q2,187101
47,1990-Q3,192241
47,1990-Q4,197422
47,1991-Q1,202671
47,1991-Q2,207886
47,1991-Q3,210324
47,1991-Q4,212714
47,1992-Q1,215093
47,1992-Q2,217390
47,1992-Q3,220097
47,1992-Q4,222524
47,1993-Q1,224710
47,1993-Q2,226548
47,1993-Q3,234520
47,1993-Q4,242830
47,1994-Q1,251564
47,1994-Q2,260681
47,1994-Q3,259790
47,1994-Q4,258610
47,1995-Q1,257336
47,1995-Q2,256081
47,1995-Q3,254859
47,1995-Q4,253613
47,1996-Q1,251983
47,1996-Q2,250297
47,1996-Q3,252490
47,1996-Q4,254571
47,1997-Q1,256506
47,1997-Q2,258309
47,1997-Q3,259436
47,1997-Q4,260613
47,1998-Q1,261734
47,1998-Q2,262799
47,1998-Q3,262060
47,1998-Q4,261423
47,1999-Q1,260892
47,1999-Q2,260437
47,1999-Q3,262389
47,1999-Q4,264322
47,2000-Q1,265900
47,2000-Q2,267275
47,2000-Q3,267409
47,2000-Q4,267481
47,2001-Q1,267555
47,2001-Q2,267437
47,2001-Q3,269260
47,2001-Q4,271082
47,2002-Q1,272807
47,2002-Q2,274477
47,2002-Q3,276305
47,2002-Q4,278249
47,2003-Q1,280127
47,2003-Q2,281950
47,2003-Q3,281848
47,2003-Q4,281939
47,2004-Q1,282103
47,2004-Q2,282312
47,2004-Q3,284310
47,2004-Q4,286250
47,2005-Q1,288036
47,2005-Q2,289501
47,2005-Q3,290898
47,2005-Q4,292311
47,2006-Q1,293558
47,2006-Q2,294739
47,2006-Q3,296582
47,2006-Q4,298341
47,2007-Q1,300091
47,2007-Q2,301746
47,2007-Q3,304035
47,2007-Q4,306387
47,2008-Q1,308941
47,2008-Q2,311442
47,2008-Q3,312306
47,2008-Q4,313089
47,2009-Q1,313725
47,2009-Q2,314218
47,2009-Q3,314269
47,2009-Q4,314342
47,2010-Q1,314431
47,2010-Q2,314396
47,2010-Q3,313539
47,2010-Q4,312602
47,2011-Q1,311795
47,2011-Q2,310908
47,2011-Q3,309151
47,2011-Q4,307348
47,2012-Q1,305478
47,2012-Q2,303418
47,2012-Q3,303072
47,2012-Q4,302798
47,2013-Q1,302620
47,2013-Q2,302247
47,2013-Q3,302428
47,2013-Q4,302563
47,2014-Q1,302657
47,2014-Q2,302527
47,2014-Q3,304415
47,2014-Q4,306337
47,2015-Q1,308346
47,2015-Q2,310299
47,2015-Q3,312818
47,2015-Q4,315385
47,2016-Q1,318008
47,2016-Q2,320521
47,2016-Q3,321916
47,2016-Q4,323322
47,2017-Q1,324758
47,2017-Q2,326074
47,2017-Q3,331468
47,2017-Q4,336648
48,1981-Q3,144529
48,1981-Q4,144406
48,1982-Q1,144273
48,1982-Q2,144141
48,1982-Q3,144700
48,1982-Q4,145069
48,1983-Q1,145258
48,1983-Q2,145284
48,1983-Q3,148183
48,1983-Q4,151311
48,1984-Q1,154550
48,1984-Q2,158056
48,1984-Q3,158489
48,1984-Q4,158963
48,1985-Q1,159439
48,1985-Q2,159919
48,1985-Q3,160674
48,1985-Q4,161437
48,1986-Q1,162040
48,1986-Q2,162583
48,1986-Q3,163605
48,1986-Q4,164735
48,1987-Q1,165856
48,1987-Q2,166972
48,1987-Q3,168380
48,1987-Q4,169649
48,1988-Q1,170876
48,1988-Q2,171862
48,1988-Q3,174588
48,1988-Q4,177369
48,1989-Q1,180135
48,1989-Q2,182830
48,1989-Q3,183767
48,1989-Q4,184768
48,1990-Q1,185647
48,1990-Q2,186473
48,1990-Q3,186555
48,1990-Q4,186422
48,1991-Q1,186139
48,1991-Q2,185581
48,1991-Q3,191270
48,1991-Q4,196828
48,1992-Q1,202248
48,1992-Q2,207529
48,1992-Q3,209918
48,1992-Q4,212228
48,1993-Q1,214494
48,1993-Q2,216596
48,1993-Q3,218866
48,1993-Q4,220817
48,1994-Q1,222542
48,1994-Q2,223937
48,1994-Q3,232769
48,1994-Q4,241901
48,1995-Q1,251511
48,1995-Q2,261584
48,1995-Q3,260434
48,1995-Q4,259269
48,1996-Q1,257733
48,1996-Q2,256217
48,1996-Q3,254903
48,1996-Q4,253674
48,1997-Q1,252459
48,1997-Q2,251366
48,1997-Q3,253310
48,1997-Q4,255229
48,1998-Q1,257029
48,1998-Q2,258724
48,1998-Q3,259783
48,1998-Q4,260835
48,1999-Q1,261864
48,1999-Q2,262794
48,1999-Q3,262249
48,1999-Q4,261886
48,2000-Q1,261447
48,2000-Q2,261097
48,2000-Q3,262648
48,2000-Q4,264120
48,2001-Q1,265480
48,2001-Q2,266591
48,2001-Q3,266945
48,2001-Q4,267369
48,2002-Q1,267688
48,2002-Q2,267992
48,2002-Q3,269643
48,2002-Q4,271390
48,2003-Q1,273082
48,2003-Q2,274631
48,2003-Q3,276366
48,2003-Q4,278256
48,2004-Q1,280149
48,2004-Q2,281913
48,2004-Q3,281994
48,2004-Q4,282384
48,2005-Q1,282957
48,2005-Q2,283429
48,2005-Q3,285112
48,2005-Q4,286679
48,2006-Q1,288003
48,2006-Q2,289118
48,2006-Q3,290713
48,2006-Q4,292390
48,2007-Q1,294145
48,2007-Q2,295875
48,2007-Q3,297560
48,2007-Q4,299230
48,2008-Q1,300944
48,2008-Q2,302516
48,2008-Q3,305007
48,2008-Q4,307545
48,2009-Q1,310035
48,2009-Q2,312461
48,2009-Q3,313009
48,2009-Q4,313544
48,2010-Q1,314131
48,2010-Q2,314567
48,2010-Q3,314572
48,2010-Q4,314585
48,2011-Q1,314603
48,2011-Q2,314500
48,2011-Q3,313906
48,2011-Q4,313358
48,2012-Q1,312868
48,2012-Q2,312338
48,2012-Q3,310404
48,2012-Q4,308325
48,2013-Q1,306199
48,2013-Q2,303819
48,2013-Q3,303420
48,2013-Q4,303097
48,2014-Q1,302861
48,2014-Q2,302634
48,2014-Q3,302657
48,2014-Q4,302604
48,2015-Q1,302473
48,2015-Q2,302199
48,2015-Q3,304147
48,2015-Q4,306100
48,2016-Q1,308214
48,2016-Q2,310318
48,2016-Q3,312989
48,2016-Q4,315573
48,2017-Q1,318160
48,2017-Q2,320635
48,2017-Q3,322014
48,2017-Q4,323260
49,1981-Q3,145686
49,1981-Q4,145459
49,1982-Q1,145254
49,1982-Q2,145088
49,1982-Q3,144922
49,1982-Q4,144798
49,1983-Q1,144664
49,1983-Q2,144523
49,1983-Q3,144718
49,1983-Q4,144794
49,1984-Q1,144693
49,1984-Q2,144471
49,1984-Q3,147776
49,1984-Q4,151296
49,1985-Q1,155025
49,1985-Q2,158865
49,1985-Q3,159329
49,1985-Q4,159895
49,1986-Q1,160406
49,1986-Q2,160904
49,1986-Q3,161323
49,1986-Q4,161854
49,1987-Q1,162399
49,1987-Q2,163062
49,1987-Q3,164235
49,1987-Q4,165428
49,1988-Q1,166687
49,1988-Q2,167908
49,1988-Q3,169230
49,1988-Q4,170323
49,1989-Q1,171214
49,1989-Q2,171893
49,1989-Q3,174630
49,1989-Q4,177460
49,1990-Q1,180243
49,1990-Q2,183060
49,1990-Q3,183923
49,1990-Q4,184773
49,1991-Q1,185530
49,1991-Q2,186198
49,1991-Q3,185990
49,1991-Q4,185916
49,1992-Q1,185952
49,1992-Q2,186034
49,1992-Q3,191454
49,1992-Q4,196746
49,1993-Q1,202016
49,1993-Q2,207049
49,1993-Q3,209384
49,1993-Q4,211646
49,1994-Q1,213819
49,1994-Q2,215869
49,1994-Q3,217669
49,1994-Q4,219116
49,1995-Q1,220367
49,1995-Q2,221476
49,1995-Q3,231134
49,1995-Q4,241326
49,1996-Q1,251758
49,1996-Q2,262712
49,1996-Q3,261194
49,1996-Q4,259613
49,1997-Q1,257945
49,1997-Q2,256274
49,1997-Q3,255096
49,1997-Q4,254113
49,1998-Q1,253204
49,1998-Q2,252349
49,1998-Q3,254059
49,1998-Q4,255769
49,1999-Q1,257355
49,1999-Q2,258866
49,1999-Q3,259844
49,1999-Q4,260918
49,2000-Q1,261839
49,2000-Q2,262783
49,2000-Q3,262406
49,2000-Q4,262128
49,2001-Q1,261964
49,2001-Q2,261788
49,2001-Q3,262926
49,2001-Q4,264324
49,2002-Q1,265626
49,2002-Q2,267082
49,2002-Q3,267379
49,2002-Q4,267703
49,2003-Q1,267972
49,2003-Q2,268085
49,2003-Q3,269606
49,2003-Q4,271270
49,2004-Q1,272785
49,2004-Q2,274282
49,2004-Q3,276014
49,2004-Q4,277978
49,2005-Q1,280012
49,2005-Q2,281902
49,2005-Q3,282285
49,2005-Q4,282935
49,2006-Q1,283573
49,2006-Q2,284299
49,2006-Q3,285631
49,2006-Q4,286991
49,2007-Q1,288450
49,2007-Q2,289824
49,2007-Q3,291491
49,2007-Q4,293230
49,2008-Q1,295080
49,2008-Q2,296896
49,2008-Q3,298573
49,2008-Q4,300166
49,2009-Q1,301693
49,2009-Q2,303033
49,2009-Q3,305476
49,2009-Q4,307957
49,2010-Q1,310550
49,2010-Q2,313106
49,2010-Q3,313589
49,2010-Q4,314073
49,2011-Q1,314467
49,2011-Q2,314724
49,2011-Q3,314851
49,2011-Q4,315035
49,2012-Q1,315312
49,2012-Q2,315599
49,2012-Q3,315076
49,2012-Q4,314455
49,2013-Q1,313862
49,2013-Q2,313225
49,2013-Q3,310923
49,2013-Q4,308519
49,2014-Q1,306049
49,2014-Q2,303428
49,2014-Q3,303164
49,2014-Q4,302995
49,2015-Q1,302920
49,2015-Q2,302828
49,2015-Q3,302625
49,2015-Q4,302375
49,2016-Q1,302207
49,2016-Q2,302019
49,2016-Q3,304170
49,2016-Q4,306301
49,2017-Q1,308421
49,2017-Q2,310454
49,2017-Q3,312990
49,2017-Q4,315368
50,1981-Q3,156423
50,1981-Q4,152810
50,1982-Q1,149271
50,1982-Q2,145811
50,1982-Q3,145541
50,1982-Q4,145362
50,1983-Q1,145229
50,1983-Q2,145222
50,1983-Q3,145047
50,1983-Q4,144932
50,1984-Q1,144842
50,1984-Q2,144810
50,1984-Q3,144750
50,1984-Q4,144583
50,1985-Q1,144225
50,1985-Q2,143794
50,1985-Q3,147420
50,1985-Q4,151356
50,1986-Q1,155414
50,1986-Q2,159634
50,1986-Q3,159827
50,1986-Q4,160067
50,1987-Q1,160325
50,1987-Q2,160653
50,1987-Q3,161287
50,1987-Q4,161968
50,1988-Q1,162761
50,1988-Q2,163532
50,1988-Q3,164886
50,1988-Q4,166227
50,1989-Q1,167580
50,1989-Q2,168864
50,1989-Q3,169793
50,1989-Q4,170617
50,1990-Q1,171218
50,1990-Q2,171687
50,1990-Q3,174451
50,1990-Q4,177236
50,1991-Q1,180083
50,1991-Q2,182928
50,1991-Q3,183477
50,1991-Q4,184102
50,1992-Q1,184847
50,1992-Q2,185613
50,1992-Q3,185610
50,1992-Q4,185670
50,1993-Q1,185917
50,1993-Q2,186142
50,1993-Q3,191448
50,1993-Q4,196656
50,1994-Q1,201710
50,1994-Q2,206688
50,1994-Q3,208933
50,1994-Q4,211038
50,1995-Q1,213128
50,1995-Q2,215286
50,1995-Q3,216616
50,1995-Q4,217740
50,1996-Q1,218498
50,1996-Q2,219096
50,1996-Q3,230193
50,1996-Q4,241191
50,1997-Q1,251992
50,1997-Q2,262637
50,1997-Q3,261022
50,1997-Q4,259447
50,1998-Q1,257875
50,1998-Q2,256257
50,1998-Q3,255220
50,1998-Q4,254407
50,1999-Q1,253614
50,1999-Q2,253031
50,1999-Q3,254578
50,1999-Q4,256146
50,2000-Q1,257516
50,2000-Q2,258807
50,2000-Q3,259794
50,2000-Q4,260851
50,2001-Q1,261949
50,2001-Q2,263055
50,2001-Q3,262497
50,2001-Q4,262176
50,2002-Q1,261770
50,2002-Q2,261426
50,2002-Q3,262783
50,2002-Q4,264286
50,2003-Q1,265864
50,2003-Q2,267378
50,2003-Q3,267488
50,2003-Q4,267680
50,2004-Q1,267767
50,2004-Q2,267741
50,2004-Q3,269292
50,2004-Q4,270903
50,2005-Q1,272494
50,2005-Q2,273900
50,2005-Q3,275877
50,2005-Q4,277884
50,2006-Q1,279804
50,2006-Q2,281711
50,2006-Q3,282447
50,2006-Q4,283184
50,2007-Q1,283965
50,2007-Q2,284739
50,2007-Q3,286048
50,2007-Q4,287448
50,2008-Q1,289044
50,2008-Q2,290504
50,2008-Q3,292400
50,2008-Q4,294184
50,2009-Q1,296000
50,2009-Q2,297806
50,2009-Q3,299252
50,2009-Q4,300657
50,2010-Q1,302029
50,2010-Q2,303265
50,2010-Q3,305782
50,2010-Q4,308349
50,2011-Q1,311063
50,2011-Q2,313813
50,2011-Q3,314164
50,2011-Q4,314541
50,2012-Q1,314909
50,2012-Q2,315310
50,2012-Q3,315548
50,2012-Q4,315769
50,2013-Q1,316017
50,2013-Q2,316274
50,2013-Q3,315581
50,2013-Q4,314847
50,2014-Q1,314195
50,2014-Q2,313536
50,2014-Q3,311058
50,2014-Q4,308401
50,2015-Q1,305679
50,2015-Q2,302818
50,2015-Q3,302676
50,2015-Q4,302567
50,2016-Q1,302657
50,2016-Q2,302855
50,2016-Q3,302663
50,2016-Q4,302485
50,2017-Q1,302311
50,2017-Q2,302067
50,2017-Q3,304118
50,2017-Q4,306020
51,1981-Q3,152896
51,1981-Q4,155195
51,1982-Q1,157220
51,1982-Q2,159042
51,1982-Q3,155475
51,1982-Q4,151993
51,1983-Q1,148558
51,1983-Q2,145208
51,1983-Q3,145113
51,1983-Q4,145072
51,1984-Q1,145057
51,1984-Q2,145209
51,1984-Q3,145157
51,1984-Q4,145174
51,1985-Q1,145186
51,1985-Q2,145234
51,1985-Q3,144857
51,1985-Q4,144419
51,1986-Q1,143764
51,1986-Q2,142910
51,1986-Q3,147139
51,1986-Q4,151270
51,1987-Q1,155108
51,1987-Q2,158772
51,1987-Q3,159107
51,1987-Q4,159492
51,1988-Q1,160011
51,1988-Q2,160501
51,1988-Q3,161298
51,1988-Q4,162165
51,1989-Q1,163081
51,1989-Q2,163975
51,1989-Q3,165306
51,1989-Q4,166720
51,1990-Q1,168136
51,1990-Q2,169592
51,1990-Q3,170222
51,1990-Q4,170645
51,1991-Q1,170906
51,1991-Q2,170964
51,1991-Q3,173846
51,1991-Q4,176567
51,1992-Q1,179118
51,1992-Q2,181460
51,1992-Q3,182163
51,1992-Q4,182966
51,1993-Q1,183830
51,1993-Q2,184713
51,1993-Q3,184988
51,1993-Q4,185385
51,1994-Q1,185841
51,1994-Q2,186382
51,1994-Q3,191541
51,1994-Q4,196534
51,1995-Q1,201436
51,1995-Q2,206330
51,1995-Q3,208545
51,1995-Q4,210758
51,1996-Q1,212779
51,1996-Q2,214834
51,1996-Q3,215969
51,1996-Q4,217188
51,1997-Q1,218416
51,1997-Q2,219719
51,1997-Q3,230564
51,1997-Q4,241336
51,1998-Q1,251930
51,1998-Q2,262429
51,1998-Q3,260777
51,1998-Q4,259183
51,1999-Q1,257509
51,1999-Q2,255907
51,1999-Q3,255159
51,1999-Q4,254580
51,2000-Q1,253984
51,2000-Q2,253471
51,2000-Q3,254911
51,2000-Q4,256310
51,2001-Q1,257606
51,2001-Q2,258912
51,2001-Q3,259751
51,2001-Q4,260658
51,2002-Q1,261389
51,2002-Q2,261963
51,2002-Q3,261522
51,2002-Q4,261300
51,2003-Q1,261155
51,2003-Q2,260995
51,2003-Q3,262377
51,2003-Q4,263985
51,2004-Q1,265539
51,2004-Q2,267159
51,2004-Q3,267249
51,2004-Q4,267428
51,2005-Q1,267616
51,2005-Q2,267641
51,2005-Q3,269143
51,2005-Q4,270693
51,2006-Q1,272110
51,2006-Q2,273454
51,2006-Q3,275541
51,2006-Q4,277686
51,2007-Q1,279805
51,2007-Q2,281885
51,2007-Q3,282553
51,2007-Q4,283329
51,2008-Q1,284255
51,2008-Q2,285150
51,2008-Q3,286711
51,2008-Q4,288202
51,2009-Q1,289665
51,2009-Q2,291193
51,2009-Q3,292973
51,2009-Q4,294764
51,2010-Q1,296622
51,2010-Q2,298416
51,2010-Q3,299777
51,2010-Q4,301034
51,2011-Q1,302259
51,2011-Q2,303413
51,2011-Q3,306065
51,2011-Q4,308778
51,2012-Q1,311518
51,2012-Q2,314198
51,2012-Q3,314517
51,2012-Q4,314861
51,2013-Q1,315211
51,2013-Q2,315543
51,2013-Q3,315682
51,2013-Q4,315885
51,2014-Q1,316099
51,2014-Q2,316259
51,2014-Q3,315585
51,2014-Q4,314905
51,2015-Q1,314267
51,2015-Q2,313586
51,2015-Q3,310810
51,2015-Q4,307945
51,2016-Q1,305119
51,2016-Q2,302117
51,2016-Q3,302288
51,2016-Q4,302438
51,2017-Q1,302606
51,2017-Q2,302705
51,2017-Q3,302504
51,2017-Q4,302136
52,1981-Q3,154378
52,1981-Q4,153085
52,1982-Q1,151889
52,1982-Q2,150850
52,1982-Q3,152848
52,1982-Q4,154685
52,1983-Q1,156295
52,1983-Q2,157663
52,1983-Q3,154266
52,1983-Q4,150962
52,1984-Q1,147690
52,1984-Q2,144609
52,1984-Q3,144633
52,1984-Q4,144788
52,1985-Q1,145013
52,1985-Q2,145291
52,1985-Q3,145313
52,1985-Q4,145427
52,1986-Q1,145491
52,1986-Q2,145623
52,1986-Q3,144933
52,1986-Q4,144403
52,1987-Q1,143866
52,1987-Q2,143466
52,1987-Q3,147391
52,1987-Q4,151151
52,1988-Q1,154721
52,1988-Q2,157995
52,1988-Q3,158507
52,1988-Q4,159048
52,1989-Q1,159659
52,1989-Q2,160230
52,1989-Q3,161103
52,1989-Q4,162090
52,1990-Q1,163063
52,1990-Q2,164118
52,1990-Q3,165532
52,1990-Q4,166999
52,1991-Q1,168527
52,1991-Q2,170049
52,1991-Q3,170028
52,1991-Q4,170108
52,1992-Q1,170354
52,1992-Q2,170655
52,1992-Q3,173180
52,1992-Q4,175587
52,1993-Q1,177822
52,1993-Q2,179792
52,1993-Q3,180748
52,1993-Q4,181746
52,1994-Q1,182830
52,1994-Q2,183887
52,1994-Q3,184420
52,1994-Q4,185041
52,1995-Q1,185786
52,1995-Q2,186752
52,1995-Q3,191731
52,1995-Q4,196726
52,1996-Q1,201491
52,1996-Q2,206230
52,1996-Q3,208322
52,1996-Q4,210481
52,1997-Q1,212561
52,1997-Q2,214649
52,1997-Q3,215902
52,1997-Q4,217319
52,1998-Q1,218759
52,1998-Q2,220289
52,1998-Q3,230851
52,1998-Q4,241370
52,1999-Q1,251705
52,1999-Q2,261929
52,1999-Q3,260287
52,1999-Q4,258746
52,2000-Q1,257132
52,2000-Q2,255587
52,2000-Q3,254993
52,2000-Q4,254597
52,2001-Q1,254293
52,2001-Q2,254071
52,2001-Q3,255004
52,2001-Q4,256105
52,2002-Q1,257155
52,2002-Q2,258160
52,2002-Q3,258848
52,2002-Q4,259567
52,2003-Q1,260183
52,2003-Q2,260720
52,2003-Q3,260397
52,2003-Q4,260270
52,2004-Q1,260213
52,2004-Q2,260146
52,2004-Q3,261712
52,2004-Q4,263447
52,2005-Q1,265329
52,2005-Q2,267128
52,2005-Q3,267209
52,2005-Q4,267319
52,2006-Q1,267340
52,2006-Q2,267315
52,2006-Q3,268829
52,2006-Q4,270349
52,2007-Q1,271920
52,2007-Q2,273575
52,2007-Q3,275600
52,2007-Q4,277741
52,2008-Q1,279888
52,2008-Q2,281955
52,2008-Q3,282810
52,2008-Q4,283733
52,2009-Q1,284575
52,2009-Q2,285474
52,2009-Q3,286919
52,2009-Q4,288424
52,2010-Q1,290015
52,2010-Q2,291550
52,2010-Q3,293381
52,2010-Q4,295280
52,2011-Q1,297178
52,2011-Q2,299149
52,2011-Q3,300112
52,2011-Q4,301154
52,2012-Q1,302344
52,2012-Q2,303641
52,2012-Q3,306296
52,2012-Q4,308932
52,2013-Q1,311545
52,2013-Q2,314137
52,2013-Q3,314374
52,2013-Q4,314695
52,2014-Q1,314981
52,2014-Q2,315234
52,2014-Q3,315377
52,2014-Q4,315592
52,2015-Q1,315854
52,2015-Q2,316073
52,2015-Q3,315369
52,2015-Q4,314710
52,2016-Q1,314162
52,2016-Q2,313619
52,2016-Q3,310708
52,2016-Q4,307787
52,2017-Q1,304894
52,2017-Q2,301926
52,2017-Q3,302077
52,2017-Q4,302076
53,1981-Q3,155926
53,1981-Q4,155672
53,1982-Q1,155311
53,1982-Q2,154871
53,1982-Q3,153636
53,1982-Q4,152595
53,1983-Q1,151691
53,1983-Q2,150960
53,1983-Q3,152560
53,1983-Q4,154015
53,1984-Q1,155183
53,1984-Q2,156230
53,1984-Q3,153023
53,1984-Q4,149922
53,1985-Q1,146881
53,1985-Q2,143947
53,1985-Q3,144160
53,1985-Q4,144531
53,1986-Q1,144905
53,1986-Q2,145338
53,1986-Q3,145238
53,1986-Q4,145263
53,1987-Q1,145247
53,1987-Q2,145335
53,1987-Q3,144866
53,1987-Q4,144573
53,1988-Q1,144364
53,1988-Q2,144208
53,1988-Q3,147805
53,1988-Q4,151171
53,1989-Q1,154291
53,1989-Q2,157112
53,1989-Q3,157688
53,1989-Q4,158363
53,1990-Q1,159005
53,1990-Q2,159746
53,1990-Q3,160701
53,1990-Q4,161744
53,1991-Q1,162876
53,1991-Q2,164045
53,1991-Q3,165322
53,1991-Q4,166502
53,1992-Q1,167641
53,1992-Q2,168697
53,1992-Q3,168896
53,1992-Q4,169233
53,1993-Q1,169719
53,1993-Q2,170208
53,1993-Q3,172488
53,1993-Q4,174595
53,1994-Q1,176536
53,1994-Q2,178287
53,1994-Q3,179400
53,1994-Q4,180553
53,1995-Q1,181758
53,1995-Q2,183120
53,1995-Q3,183913
53,1995-Q4,184980
53,1996-Q1,186014
53,1996-Q2,187201
53,1996-Q3,191893
53,1996-Q4,196605
53,1997-Q1,201206
53,1997-Q2,205754
53,1997-Q3,207904
53,1997-Q4,210056
53,1998-Q1,212158
53,1998-Q2,214268
53,1998-Q3,215702
53,1998-Q4,217290
53,1999-Q1,218854
53,1999-Q2,220524
53,1999-Q3,230847
53,1999-Q4,241185
53,2000-Q1,251245
53,2000-Q2,261196
53,2000-Q3,259613
53,2000-Q4,258138
53,2001-Q1,256719
53,2001-Q2,255289
53,2001-Q3,254642
53,2001-Q4,254118
53,2002-Q1,253502
53,2002-Q2,252740
53,2002-Q3,253653
53,2002-Q4,254888
53,2003-Q1,256081
53,2003-Q2,257215
53,2003-Q3,257707
53,2003-Q4,258264
53,2004-Q1,258706
53,2004-Q2,259074
53,2004-Q3,258916
53,2004-Q4,259000
53,2005-Q1,259209
53,2005-Q2,259385
53,2005-Q3,261142
53,2005-Q4,263078
53,2006-Q1,264980
53,2006-Q2,266855
53,2006-Q3,266756
53,2006-Q4,266827
53,2007-Q1,266863
53,2007-Q2,266898
53,2007-Q3,268463
53,2007-Q4,270146
53,2008-Q1,271923
53,2008-Q2,273705
53,2008-Q3,275822
53,2008-Q4,277931
53,2009-Q1,279942
53,2009-Q2,281902
53,2009-Q3,282781
53,2009-Q4,283676
53,2010-Q1,284625
53,2010-Q2,285537
53,2010-Q3,287047
53,2010-Q4,288665
53,2011-Q1,290361
53,2011-Q2,292023
53,2011-Q3,293712
53,2011-Q4,295371
53,2012-Q1,296963
53,2012-Q2,298555
53,2012-Q3,299718
53,2012-Q4,300964
53,2013-Q1,302212
53,2013-Q2,303548
53,2013-Q3,306078
53,2013-Q4,308630
53,2014-Q1,311166
53,2014-Q2,313608
53,2014-Q3,313873
53,2014-Q4,314136
53,2015-Q1,314399
53,2015-Q2,314620
53,2015-Q3,314797
53,2015-Q4,315101
53,2016-Q1,315427
53,2016-Q2,315831
