Age	Date	Value
28	2005-06-01	269680
28	2005-09-01	270392
28	2005-12-01	271254
28	2006-03-01	272115
28	2006-06-01	272279
28	2006-09-01	274066
28	2006-12-01	276288
28	2007-03-01	278807
28	2007-06-01	280790
28	2007-09-01	283297
28	2007-12-01	285982
28	2008-03-01	289309
28	2008-06-01	292381
28	2008-09-01	297140
28	2008-12-01	301929
28	2009-03-01	306864
28	2009-06-01	310908
28	2009-09-01	313996
28	2009-12-01	316733
28	2010-03-01	319417
28	2010-06-01	321579
28	2010-09-01	324291
28	2010-12-01	327292
28	2011-03-01	330704
28	2011-06-01	333695
28	2011-09-01	335120
28	2011-12-01	336735
28	2012-03-01	338889
28	2012-06-01	340501
28	2012-09-01	342736
28	2012-12-01	344841
28	2013-03-01	347409
28	2013-06-01	349244
28	2013-09-01	350625
28	2013-12-01	351724
28	2014-03-01	353502
28	2014-06-01	354608
28	2014-09-01	354640
28	2014-12-01	354521
28	2015-03-01	355009
28	2015-06-01	354723
28	2015-09-01	356336
28	2015-12-01	358066
28	2016-03-01	360673
28	2016-06-01	362812
28	2016-09-01	364516
28	2016-12-01	366151
28	2017-03-01	368493
28	2017-06-01	369926
28	2017-09-01	373285
28	2017-12-01	376156
28	2018-03-01	380106
28	2018-06-01	382958
28	2018-09-01	383589
28	2018-12-01	383734
28	2019-03-01	384606
28	2019-06-01	384545
28	2019-09-01	384538
28	2019-12-01	384508
28	2020-03-01	383993
28	2020-06-01	381346
28	2020-09-01	378549
28	2020-12-01	376410
28	2021-03-01	374636
28	2021-06-01	373163
29	1981-09-01	244495
29	1981-12-01	246209
29	1982-03-01	247718
29	1982-06-01	249282
29	1982-09-01	249231
29	1982-12-01	248920
29	1983-03-01	248512
29	1983-06-01	247977
29	1983-09-01	248288
29	1983-12-01	248538
29	1984-03-01	248616
29	1984-06-01	248772
29	1984-09-01	251528
29	1984-12-01	254567
29	1985-03-01	257760
29	1985-06-01	261161
29	1985-09-01	261401
29	1985-12-01	261783
29	1986-03-01	261864
29	1986-06-01	261919
29	1986-09-01	263542
29	1986-12-01	265270
29	1987-03-01	266940
29	1987-06-01	268602
29	1987-09-01	270320
29	1987-12-01	272003
29	1988-03-01	273718
29	1988-06-01	275075
29	1988-09-01	277495
29	1988-12-01	279782
29	1989-03-01	282191
29	1989-06-01	284283
29	1989-09-01	287533
29	1989-12-01	291047
29	1990-03-01	294454
29	1990-06-01	297716
29	1990-09-01	296313
29	1990-12-01	294494
29	1991-03-01	292913
29	1991-06-01	290620
29	1991-09-01	290559
29	1991-12-01	290052
29	1992-03-01	289871
29	1992-06-01	289288
29	1992-09-01	288782
29	1992-12-01	288013
29	1993-03-01	287334
29	1993-06-01	286057
29	1993-09-01	283403
29	1993-12-01	280555
29	1994-03-01	277734
29	1994-06-01	274730
29	1994-09-01	274413
29	1994-12-01	273485
29	1995-03-01	272810
29	1995-06-01	272227
29	1995-09-01	271829
29	1995-12-01	271580
29	1996-03-01	270628
29	1996-06-01	269900
29	1996-09-01	271491
29	1996-12-01	273060
29	1997-03-01	274165
29	1997-06-01	275107
29	1997-09-01	277266
29	1997-12-01	279702
29	1998-03-01	282092
29	1998-06-01	284163
29	1998-09-01	285227
29	1998-12-01	286327
29	1999-03-01	287388
29	1999-06-01	288122
29	1999-09-01	293276
29	1999-12-01	298668
29	2000-03-01	303760
29	2000-06-01	308638
29	2000-09-01	306752
29	2000-12-01	305006
29	2001-03-01	303085
29	2001-06-01	300799
29	2001-09-01	298202
29	2001-12-01	295850
29	2002-03-01	292998
29	2002-06-01	289924
29	2002-09-01	288446
29	2002-12-01	287074
29	2003-03-01	285292
29	2003-06-01	283225
29	2003-09-01	281772
29	2003-12-01	280496
29	2004-03-01	278887
29	2004-06-01	276972
29	2004-09-01	276200
29	2004-12-01	275621
29	2005-03-01	275037
29	2005-06-01	273927
29	2005-09-01	273951
29	2005-12-01	274224
29	2006-03-01	274477
29	2006-06-01	274073
29	2006-09-01	275014
29	2006-12-01	276236
29	2007-03-01	277582
29	2007-06-01	278495
29	2007-09-01	280593
29	2007-12-01	282947
29	2008-03-01	285975
29	2008-06-01	288703
29	2008-09-01	292012
29	2008-12-01	295486
29	2009-03-01	299061
29	2009-06-01	301761
29	2009-09-01	305596
29	2009-12-01	309466
29	2010-03-01	313227
29	2010-06-01	316540
29	2010-09-01	318879
29	2010-12-01	321247
29	2011-03-01	323876
29	2011-06-01	326074
29	2011-09-01	329681
29	2011-12-01	333516
29	2012-03-01	337881
29	2012-06-01	341650
29	2012-09-01	343316
29	2012-12-01	344842
29	2013-03-01	346770
29	2013-06-01	348222
29	2013-09-01	349931
29	2013-12-01	351384
29	2014-03-01	353113
29	2014-06-01	354038
29	2014-09-01	355294
29	2014-12-01	356635
29	2015-03-01	358554
29	2015-06-01	360042
29	2015-09-01	359929
29	2015-12-01	359953
29	2016-03-01	360479
29	2016-06-01	360387
29	2016-09-01	362737
29	2016-12-01	365087
29	2017-03-01	367891
29	2017-06-01	369959
29	2017-09-01	371599
29	2017-12-01	372958
29	2018-03-01	375067
29	2018-06-01	376323
29	2018-09-01	379741
29	2018-12-01	382869
29	2019-03-01	386619
29	2019-06-01	389541
29	2019-09-01	389830
29	2019-12-01	390087
29	2020-03-01	390144
29	2020-06-01	388087
29	2020-09-01	384612
29	2020-12-01	381699
29	2021-03-01	379120
29	2021-06-01	376784
30	1981-09-01	248511
30	1981-12-01	247630
30	1982-03-01	246524
30	1982-06-01	245447
30	1982-09-01	246952
30	1982-12-01	248254
30	1983-03-01	249515
30	1983-06-01	250630
30	1983-09-01	250188
30	1983-12-01	249637
30	1984-03-01	248924
30	1984-06-01	248454
30	1984-09-01	248785
30	1984-12-01	249091
30	1985-03-01	249326
30	1985-06-01	249558
30	1985-09-01	252899
30	1985-12-01	256636
30	1986-03-01	260367
30	1986-06-01	264318
30	1986-09-01	264321
30	1986-12-01	264359
30	1987-03-01	264389
30	1987-06-01	264410
30	1987-09-01	266226
30	1987-12-01	268062
30	1988-03-01	270134
30	1988-06-01	271923
30	1988-09-01	273863
30	1988-12-01	275515
30	1989-03-01	277029
30	1989-06-01	277975
30	1989-09-01	280199
30	1989-12-01	282751
30	1990-03-01	285423
30	1990-06-01	288122
30	1990-09-01	291341
30	1990-12-01	294403
30	1991-03-01	298041
30	1991-06-01	301285
30	1991-09-01	299155
30	1991-12-01	296779
30	1992-03-01	294881
30	1992-06-01	292736
30	1992-09-01	292279
30	1992-12-01	291640
30	1993-03-01	291158
30	1993-06-01	290261
30	1993-09-01	289769
30	1993-12-01	289036
30	1994-03-01	288250
30	1994-06-01	287304
30	1994-09-01	284991
30	1994-12-01	282113
30	1995-03-01	279386
30	1995-06-01	277022
30	1995-09-01	276471
30	1995-12-01	276166
30	1996-03-01	275206
30	1996-06-01	274433
30	1996-09-01	274010
30	1996-12-01	273543
30	1997-03-01	272708
30	1997-06-01	271771
30	1997-09-01	273033
30	1997-12-01	274384
30	1998-03-01	275572
30	1998-06-01	276468
30	1998-09-01	278976
30	1998-12-01	281526
30	1999-03-01	284086
30	1999-06-01	286425
30	1999-09-01	287484
30	1999-12-01	288683
30	2000-03-01	289656
30	2000-06-01	290423
30	2000-09-01	295592
30	2000-12-01	300839
30	2001-03-01	306259
30	2001-06-01	311298
30	2001-09-01	309190
30	2001-12-01	307771
30	2002-03-01	305976
30	2002-06-01	304133
30	2002-09-01	301498
30	2002-12-01	299089
30	2003-03-01	296484
30	2003-06-01	293821
30	2003-09-01	292049
30	2003-12-01	290456
30	2004-03-01	288518
30	2004-06-01	286339
30	2004-09-01	284850
30	2004-12-01	283571
30	2005-03-01	282263
30	2005-06-01	280599
30	2005-09-01	279981
30	2005-12-01	279603
30	2006-03-01	279252
30	2006-06-01	278491
30	2006-09-01	278713
30	2006-12-01	279232
30	2007-03-01	279894
30	2007-06-01	280195
30	2007-09-01	281073
30	2007-12-01	282331
30	2008-03-01	284083
30	2008-06-01	285772
30	2008-09-01	288592
30	2008-12-01	291523
30	2009-03-01	294677
30	2009-06-01	297109
30	2009-09-01	299716
30	2009-12-01	302243
30	2010-03-01	304771
30	2010-06-01	306952
30	2010-09-01	310192
30	2010-12-01	313886
30	2011-03-01	317903
30	2011-06-01	321760
30	2011-09-01	324309
30	2011-12-01	327102
30	2012-03-01	330470
30	2012-06-01	333510
30	2012-09-01	337179
30	2012-12-01	340911
30	2013-03-01	345065
30	2013-06-01	348729
30	2013-09-01	349695
30	2013-12-01	350631
30	2014-03-01	352229
30	2014-06-01	353220
30	2014-09-01	354435
30	2014-12-01	355552
30	2015-03-01	357230
30	2015-06-01	358327
30	2015-09-01	359671
30	2015-12-01	361225
30	2016-03-01	363548
30	2016-06-01	365548
30	2016-09-01	365749
30	2016-12-01	365982
30	2017-03-01	366925
30	2017-06-01	367280
30	2017-09-01	369335
30	2017-12-01	371324
30	2018-03-01	373912
30	2018-06-01	375913
30	2018-09-01	377568
30	2018-12-01	378938
30	2019-03-01	380838
30	2019-06-01	382078
30	2019-09-01	385333
30	2019-12-01	388564
30	2020-03-01	391687
30	2020-06-01	392965
30	2020-09-01	390170
30	2020-12-01	387976
30	2021-03-01	386022
30	2021-06-01	384244
31	1981-09-01	243725
31	1981-12-01	246695
31	1982-03-01	249386
31	1982-06-01	252016
31	1982-09-01	250843
31	1982-12-01	249469
31	1983-03-01	248020
31	1983-06-01	246457
31	1983-09-01	247661
31	1983-12-01	248875
31	1984-03-01	249895
31	1984-06-01	251214
31	1984-09-01	250842
31	1984-12-01	250443
31	1985-03-01	250039
31	1985-06-01	249597
31	1985-09-01	249925
31	1985-12-01	250433
31	1986-03-01	250661
31	1986-06-01	250901
31	1986-09-01	255008
31	1986-12-01	259024
31	1987-03-01	263036
31	1987-06-01	266820
31	1987-09-01	266985
31	1987-12-01	267094
31	1988-03-01	267434
31	1988-06-01	267477
31	1988-09-01	269860
31	1988-12-01	271835
31	1989-03-01	273671
31	1989-06-01	275134
31	1989-09-01	276500
31	1989-12-01	277864
31	1990-03-01	278933
31	1990-06-01	279852
31	1990-09-01	282314
31	1990-12-01	284826
31	1991-03-01	287908
31	1991-06-01	290758
31	1991-09-01	293918
31	1991-12-01	296648
31	1992-03-01	299522
31	1992-06-01	301957
31	1992-09-01	299771
31	1992-12-01	297538
31	1993-03-01	295506
31	1993-06-01	293210
31	1993-09-01	292876
31	1993-12-01	292396
31	1994-03-01	292101
31	1994-06-01	291817
31	1994-09-01	291476
31	1994-12-01	290607
31	1995-03-01	289826
31	1995-06-01	289488
31	1995-09-01	286928
31	1995-12-01	284677
31	1996-03-01	281844
31	1996-06-01	279228
31	1996-09-01	278707
31	1996-12-01	278157
31	1997-03-01	277272
31	1997-06-01	276172
31	1997-09-01	275442
31	1997-12-01	274910
31	1998-03-01	274314
31	1998-06-01	273510
31	1998-09-01	274803
31	1998-12-01	276091
31	1999-03-01	277348
31	1999-06-01	278360
31	1999-09-01	280975
31	1999-12-01	283639
31	2000-03-01	286145
31	2000-06-01	288608
31	2000-09-01	289663
31	2000-12-01	290799
31	2001-03-01	292012
31	2001-06-01	292987
31	2001-09-01	298154
31	2001-12-01	303603
31	2002-03-01	308573
31	2002-06-01	313339
31	2002-09-01	311659
31	2002-12-01	310258
31	2003-03-01	308683
31	2003-06-01	307143
31	2003-09-01	304566
31	2003-12-01	302229
31	2004-03-01	299554
31	2004-06-01	296586
31	2004-09-01	294755
31	2004-12-01	293159
31	2005-03-01	291410
31	2005-06-01	289506
31	2005-09-01	288264
31	2005-12-01	287186
31	2006-03-01	285937
31	2006-06-01	284542
31	2006-09-01	284204
31	2006-12-01	284049
31	2007-03-01	284092
31	2007-06-01	283913
31	2007-09-01	284253
31	2007-12-01	284756
31	2008-03-01	285686
31	2008-06-01	286474
31	2008-09-01	288234
31	2008-12-01	289847
31	2009-03-01	291439
31	2009-06-01	292448
31	2009-09-01	294786
31	2009-12-01	297145
31	2010-03-01	299562
31	2010-06-01	301554
31	2010-09-01	303664
31	2010-12-01	306035
31	2011-03-01	308517
31	2011-06-01	310782
31	2011-09-01	314746
31	2011-12-01	318887
31	2012-03-01	323477
31	2012-06-01	327601
31	2012-09-01	330413
31	2012-12-01	333232
31	2013-03-01	336253
31	2013-06-01	338718
31	2013-09-01	342109
31	2013-12-01	345233
31	2014-03-01	348957
31	2014-06-01	351948
31	2014-09-01	352938
31	2014-12-01	353987
31	2015-03-01	355741
31	2015-06-01	356904
31	2015-09-01	358020
31	2015-12-01	359045
31	2016-03-01	360738
31	2016-06-01	361853
31	2016-09-01	364017
31	2016-12-01	366077
31	2017-03-01	368740
31	2017-06-01	370905
31	2017-09-01	371122
31	2017-12-01	371195
31	2018-03-01	371933
31	2018-06-01	372184
31	2018-09-01	374420
31	2018-12-01	376424
31	2019-03-01	378819
31	2019-06-01	380868
31	2019-09-01	382314
31	2019-12-01	383823
31	2020-03-01	385303
31	2020-06-01	385187
31	2020-09-01	385792
31	2020-12-01	386945
31	2021-03-01	388257
31	2021-06-01	389751
32	1981-09-01	240424
32	1981-12-01	241646
32	1982-03-01	242761
32	1982-06-01	244078
32	1982-09-01	246746
32	1982-12-01	249002
32	1983-03-01	251051
32	1983-06-01	252957
32	1983-09-01	251487
32	1983-12-01	249943
32	1984-03-01	248276
32	1984-06-01	246780
32	1984-09-01	248039
32	1984-12-01	249528
32	1985-03-01	250933
32	1985-06-01	252386
32	1985-09-01	252093
32	1985-12-01	251952
32	1986-03-01	251563
32	1986-06-01	251120
32	1986-09-01	251783
32	1986-12-01	252568
32	1987-03-01	253375
32	1987-06-01	254157
32	1987-09-01	258169
32	1987-12-01	262202
32	1988-03-01	266193
32	1988-06-01	269839
32	1988-09-01	270552
32	1988-12-01	270865
32	1989-03-01	270900
32	1989-06-01	270446
32	1989-09-01	272246
32	1989-12-01	274171
32	1990-03-01	276004
32	1990-06-01	277654
32	1990-09-01	278624
32	1990-12-01	279315
32	1991-03-01	280186
32	1991-06-01	280639
32	1991-09-01	283777
32	1991-12-01	286602
32	1992-03-01	289525
32	1992-06-01	291993
32	1992-09-01	294630
32	1992-12-01	296986
32	1993-03-01	299264
32	1993-06-01	301071
32	1993-09-01	299202
32	1993-12-01	297258
32	1994-03-01	295476
32	1994-06-01	293741
32	1994-09-01	293873
32	1994-12-01	293637
32	1995-03-01	293569
32	1995-06-01	293838
32	1995-09-01	293362
32	1995-12-01	293138
32	1996-03-01	292204
32	1996-06-01	291571
32	1996-09-01	289053
32	1996-12-01	286596
32	1997-03-01	283964
32	1997-06-01	281270
32	1997-09-01	280396
32	1997-12-01	279610
32	1998-03-01	278676
32	1998-06-01	277538
32	1998-09-01	277088
32	1998-12-01	276605
32	1999-03-01	276045
32	1999-06-01	275433
32	1999-09-01	276791
32	1999-12-01	278129
32	2000-03-01	279206
32	2000-06-01	280215
32	2000-09-01	282903
32	2000-12-01	285662
32	2001-03-01	288434
32	2001-06-01	291106
32	2001-09-01	292142
32	2001-12-01	293526
32	2002-03-01	294512
32	2002-06-01	295516
32	2002-09-01	300563
32	2002-12-01	305665
32	2003-03-01	310480
32	2003-06-01	315139
32	2003-09-01	313622
32	2003-12-01	312412
32	2004-03-01	311110
32	2004-06-01	309906
32	2004-09-01	307270
32	2004-12-01	304753
32	2005-03-01	302189
32	2005-06-01	299235
32	2005-09-01	297568
32	2005-12-01	296164
32	2006-03-01	294771
32	2006-06-01	293014
32	2006-09-01	291967
32	2006-12-01	291020
32	2007-03-01	290165
32	2007-06-01	289217
32	2007-09-01	288951
32	2007-12-01	288927
32	2008-03-01	289396
32	2008-06-01	289524
32	2008-09-01	290356
32	2008-12-01	291246
32	2009-03-01	292261
32	2009-06-01	292807
32	2009-09-01	293659
32	2009-12-01	294512
32	2010-03-01	295500
32	2010-06-01	296266
32	2010-09-01	298324
32	2010-12-01	300556
32	2011-03-01	302943
32	2011-06-01	305084
32	2011-09-01	307481
32	2011-12-01	310047
32	2012-03-01	313084
32	2012-06-01	315760
32	2012-09-01	319977
32	2012-12-01	324071
32	2013-03-01	328281
32	2013-06-01	332146
32	2013-09-01	334574
32	2013-12-01	336815
32	2014-03-01	339485
32	2014-06-01	341582
32	2014-09-01	344796
32	2014-12-01	347943
32	2015-03-01	351580
32	2015-06-01	354715
32	2015-09-01	355888
32	2015-12-01	357121
32	2016-03-01	358926
32	2016-06-01	360619
32	2016-09-01	362125
32	2016-12-01	363469
32	2017-03-01	365351
32	2017-06-01	366572
32	2017-09-01	368711
32	2017-12-01	370542
32	2018-03-01	372910
32	2018-06-01	374909
32	2018-09-01	375379
32	2018-12-01	375622
32	2019-03-01	376295
32	2019-06-01	376443
32	2019-09-01	378669
32	2019-12-01	380769
32	2020-03-01	382896
32	2020-06-01	383618
32	2020-09-01	382877
32	2020-12-01	382661
32	2021-03-01	382630
32	2021-06-01	382549
33	1981-09-01	242155
33	1981-12-01	242252
33	1982-03-01	242121
33	1982-06-01	241850
33	1982-09-01	242994
33	1982-12-01	243989
33	1983-03-01	245022
33	1983-06-01	246029
33	1983-09-01	248068
33	1983-12-01	249953
33	1984-03-01	251524
33	1984-06-01	253124
33	1984-09-01	251684
33	1984-12-01	250378
33	1985-03-01	248835
33	1985-06-01	247362
33	1985-09-01	249014
33	1985-12-01	250782
33	1986-03-01	252461
33	1986-06-01	254113
33	1986-09-01	253786
33	1986-12-01	253819
33	1987-03-01	253838
33	1987-06-01	253966
33	1987-09-01	254831
33	1987-12-01	255842
33	1988-03-01	257073
33	1988-06-01	257994
33	1988-09-01	262418
33	1988-12-01	266312
33	1989-03-01	269952
33	1989-06-01	273061
33	1989-09-01	273046
33	1989-12-01	273008
33	1990-03-01	272891
33	1990-06-01	272630
33	1990-09-01	274305
33	1990-12-01	275877
33	1991-03-01	277653
33	1991-06-01	279029
33	1991-09-01	280088
33	1991-12-01	280875
33	1992-03-01	281835
33	1992-06-01	282430
33	1992-09-01	285153
33	1992-12-01	287587
33	1993-03-01	289977
33	1993-06-01	291863
33	1993-09-01	294420
33	1993-12-01	296593
33	1994-03-01	298726
33	1994-06-01	300716
33	1994-09-01	299325
33	1994-12-01	297655
33	1995-03-01	296286
33	1995-06-01	295304
33	1995-09-01	295527
33	1995-12-01	296041
33	1996-03-01	296029
33	1996-06-01	296338
33	1996-09-01	295664
33	1996-12-01	295014
33	1997-03-01	294040
33	1997-06-01	292927
33	1997-09-01	290326
33	1997-12-01	287920
33	1998-03-01	285509
33	1998-06-01	282988
33	1998-09-01	282163
33	1998-12-01	281300
33	1999-03-01	280521
33	1999-06-01	279429
33	1999-09-01	278989
33	1999-12-01	278629
33	2000-03-01	278109
33	2000-06-01	277559
33	2000-09-01	278776
33	2000-12-01	280031
33	2001-03-01	281336
33	2001-06-01	282390
33	2001-09-01	285068
33	2001-12-01	288067
33	2002-03-01	290712
33	2002-06-01	293248
33	2002-09-01	294331
33	2002-12-01	295512
33	2003-03-01	296681
33	2003-06-01	297742
33	2003-09-01	302553
33	2003-12-01	307472
33	2004-03-01	312013
33	2004-06-01	316417
33	2004-09-01	315317
33	2004-12-01	314433
33	2005-03-01	313667
33	2005-06-01	312780
33	2005-09-01	310087
33	2005-12-01	307600
33	2006-03-01	305037
33	2006-06-01	302283
33	2006-09-01	301001
33	2006-12-01	299783
33	2007-03-01	298613
33	2007-06-01	297241
33	2007-09-01	296268
33	2007-12-01	295397
33	2008-03-01	294923
33	2008-06-01	294378
33	2008-09-01	294636
33	2008-12-01	294905
33	2009-03-01	295026
33	2009-06-01	294581
33	2009-09-01	294980
33	2009-12-01	295343
33	2010-03-01	295825
33	2010-06-01	296014
33	2010-09-01	296783
33	2010-12-01	297677
33	2011-03-01	298674
33	2011-06-01	299452
33	2011-09-01	301883
33	2011-12-01	304289
33	2012-03-01	306986
33	2012-06-01	309339
33	2012-09-01	311999
33	2012-12-01	314708
33	2013-03-01	317559
33	2013-06-01	320089
33	2013-09-01	323769
33	2013-12-01	327467
33	2014-03-01	331537
33	2014-06-01	335090
33	2014-09-01	337378
33	2014-12-01	339593
33	2015-03-01	342294
33	2015-06-01	344700
33	2015-09-01	347957
33	2015-12-01	351042
33	2016-03-01	354618
33	2016-06-01	358131
33	2016-09-01	360054
33	2016-12-01	361727
33	2017-03-01	363789
33	2017-06-01	365524
33	2017-09-01	366832
33	2017-12-01	367876
33	2018-03-01	369380
33	2018-06-01	370727
33	2018-09-01	373009
33	2018-12-01	374852
33	2019-03-01	377136
33	2019-06-01	379043
33	2019-09-01	379555
33	2019-12-01	379958
33	2020-03-01	380279
33	2020-06-01	379329
33	2020-09-01	379498
33	2020-12-01	380117
33	2021-03-01	381034
33	2021-06-01	381926
34	1981-09-01	253002
34	1981-12-01	250488
34	1982-03-01	247820
34	1982-06-01	245183
34	1982-09-01	245040
34	1982-12-01	244509
34	1983-03-01	243788
34	1983-06-01	242902
34	1983-09-01	243860
34	1983-12-01	244928
34	1984-03-01	245854
34	1984-06-01	247187
34	1984-09-01	248990
34	1984-12-01	250785
34	1985-03-01	252379
34	1985-06-01	253752
34	1985-09-01	252442
34	1985-12-01	251318
34	1986-03-01	250083
34	1986-06-01	248755
34	1986-09-01	250531
34	1986-12-01	252408
34	1987-03-01	254216
34	1987-06-01	255868
34	1987-09-01	256062
34	1987-12-01	256284
34	1988-03-01	256817
34	1988-06-01	257276
34	1988-09-01	258719
34	1988-12-01	259971
34	1989-03-01	261162
34	1989-06-01	262037
34	1989-09-01	265568
34	1989-12-01	269052
34	1990-03-01	272303
34	1990-06-01	275344
34	1990-09-01	275079
34	1990-12-01	274706
34	1991-03-01	274618
34	1991-06-01	274024
34	1991-09-01	275979
34	1991-12-01	277596
34	1992-03-01	279379
34	1992-06-01	280895
34	1992-09-01	281666
34	1992-12-01	282230
34	1993-03-01	282803
34	1993-06-01	283050
34	1993-09-01	285639
34	1993-12-01	287945
34	1994-03-01	290219
34	1994-06-01	292264
34	1994-09-01	294799
34	1994-12-01	296811
34	1995-03-01	298905
34	1995-06-01	301241
34	1995-09-01	300067
34	1995-12-01	299239
34	1996-03-01	298042
34	1996-06-01	297198
34	1996-09-01	297500
34	1996-12-01	297806
34	1997-03-01	297839
34	1997-06-01	297772
34	1997-09-01	296902
34	1997-12-01	296152
34	1998-03-01	295292
34	1998-06-01	294226
34	1998-09-01	291928
34	1998-12-01	289529
34	1999-03-01	287308
34	1999-06-01	285015
34	1999-09-01	284194
34	1999-12-01	283467
34	2000-03-01	282474
34	2000-06-01	281410
34	2000-09-01	280961
34	2000-12-01	280649
34	2001-03-01	280278
34	2001-06-01	279820
34	2001-09-01	280916
34	2001-12-01	282347
34	2002-03-01	283445
34	2002-06-01	284454
34	2002-09-01	287161
34	2002-12-01	289899
34	2003-03-01	292545
34	2003-06-01	295105
34	2003-09-01	296241
34	2003-12-01	297496
34	2004-03-01	298583
34	2004-06-01	299852
34	2004-09-01	304509
34	2004-12-01	309314
34	2005-03-01	313942
34	2005-06-01	318398
34	2005-09-01	317569
34	2005-12-01	317065
34	2006-03-01	316492
34	2006-06-01	315814
34	2006-09-01	313547
34	2006-12-01	311189
34	2007-03-01	308985
34	2007-06-01	306518
34	2007-09-01	305288
34	2007-12-01	304120
34	2008-03-01	303202
34	2008-06-01	302196
34	2008-09-01	301601
34	2008-12-01	301065
34	2009-03-01	300581
34	2009-06-01	299432
34	2009-09-01	299037
34	2009-12-01	298569
34	2010-03-01	298105
34	2010-06-01	297411
34	2010-09-01	297728
34	2010-12-01	298109
34	2011-03-01	298701
34	2011-06-01	299083
34	2011-09-01	300166
34	2011-12-01	301299
34	2012-03-01	302626
34	2012-06-01	303684
34	2012-09-01	306113
34	2012-12-01	308476
34	2013-03-01	310877
34	2013-06-01	312873
34	2013-09-01	315180
34	2013-12-01	317559
34	2014-03-01	320320
34	2014-06-01	322709
34	2014-09-01	326409
34	2014-12-01	329994
34	2015-03-01	333959
34	2015-06-01	337645
34	2015-09-01	340004
34	2015-12-01	342364
34	2016-03-01	345207
34	2016-06-01	347934
34	2016-09-01	351619
34	2016-12-01	355247
34	2017-03-01	359214
34	2017-06-01	362778
34	2017-09-01	364371
34	2017-12-01	365834
34	2018-03-01	367602
34	2018-06-01	369093
34	2018-09-01	370478
34	2018-12-01	371702
34	2019-03-01	373349
34	2019-06-01	374530
34	2019-09-01	376729
34	2019-12-01	378979
34	2020-03-01	381194
34	2020-06-01	382306
34	2020-09-01	380811
34	2020-12-01	379762
34	2021-03-01	378934
34	2021-06-01	378090
35	1981-09-01	225074
35	1981-12-01	236398
35	1982-03-01	247576
35	1982-06-01	258803
35	1982-09-01	256127
35	1982-12-01	253243
35	1983-03-01	250155
35	1983-06-01	246945
35	1983-09-01	246177
35	1983-12-01	245309
35	1984-03-01	244134
35	1984-06-01	243051
35	1984-09-01	244338
35	1984-12-01	245713
35	1985-03-01	247252
35	1985-06-01	248845
35	1985-09-01	250469
35	1985-12-01	252179
35	1986-03-01	253593
35	1986-06-01	254832
35	1986-09-01	253929
35	1986-12-01	252967
35	1987-03-01	251919
35	1987-06-01	250799
35	1987-09-01	252660
35	1987-12-01	254500
35	1988-03-01	256433
35	1988-06-01	258081
35	1988-09-01	258798
35	1988-12-01	259520
35	1989-03-01	260170
35	1989-06-01	260475
35	1989-09-01	261621
35	1989-12-01	262864
35	1990-03-01	264049
35	1990-06-01	265190
35	1990-09-01	268275
35	1990-12-01	271120
35	1991-03-01	274147
35	1991-06-01	276709
35	1991-09-01	276571
35	1991-12-01	276198
35	1992-03-01	276112
35	1992-06-01	275910
35	1992-09-01	277476
35	1992-12-01	278870
35	1993-03-01	280405
35	1993-06-01	281626
35	1993-09-01	282387
35	1993-12-01	282951
35	1994-03-01	283611
35	1994-06-01	284172
35	1994-09-01	286775
35	1994-12-01	288862
35	1995-03-01	291002
35	1995-06-01	293367
35	1995-09-01	295689
35	1995-12-01	298142
35	1996-03-01	300008
35	1996-06-01	301949
35	1996-09-01	301148
35	1996-12-01	300443
35	1997-03-01	299549
35	1997-06-01	298583
35	1997-09-01	298747
35	1997-12-01	299039
35	1998-03-01	299303
35	1998-06-01	299462
35	1998-09-01	298717
35	1998-12-01	297776
35	1999-03-01	296801
35	1999-06-01	295818
35	1999-09-01	293718
35	1999-12-01	291669
35	2000-03-01	289451
35	2000-06-01	287213
35	2000-09-01	286339
35	2000-12-01	285506
35	2001-03-01	284747
35	2001-06-01	283847
35	2001-09-01	283257
35	2001-12-01	282969
35	2002-03-01	282443
35	2002-06-01	281902
35	2002-09-01	282992
35	2002-12-01	284236
35	2003-03-01	285306
35	2003-06-01	286273
35	2003-09-01	288892
35	2003-12-01	291656
35	2004-03-01	294233
35	2004-06-01	296759
35	2004-09-01	298073
35	2004-12-01	299583
35	2005-03-01	301045
35	2005-06-01	302323
35	2005-09-01	306997
35	2005-12-01	311858
35	2006-03-01	316448
35	2006-06-01	320656
35	2006-09-01	320570
35	2006-12-01	320476
35	2007-03-01	320521
35	2007-06-01	320231
35	2007-09-01	317830
35	2007-12-01	315613
35	2008-03-01	313583
35	2008-06-01	311369
35	2008-09-01	310397
35	2008-12-01	309350
35	2009-03-01	308397
35	2009-06-01	306896
35	2009-09-01	305841
35	2009-12-01	304701
35	2010-03-01	303630
35	2010-06-01	302452
35	2010-09-01	301915
35	2010-12-01	301309
35	2011-03-01	300767
35	2011-06-01	300082
35	2011-09-01	300891
35	2011-12-01	301634
35	2012-03-01	302490
35	2012-06-01	303147
35	2012-09-01	304240
35	2012-12-01	305345
35	2013-03-01	306375
35	2013-06-01	307177
35	2013-09-01	309164
35	2013-12-01	311006
35	2014-03-01	313044
35	2014-06-01	314650
35	2014-09-01	317040
35	2014-12-01	319452
35	2015-03-01	322267
35	2015-06-01	324854
35	2015-09-01	328360
35	2015-12-01	332060
35	2016-03-01	336192
35	2016-06-01	340084
