table_no	sheet_no	table_title	date	series	value	series_type	data_type	collection_month	frequency	series_id	unit
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-09-01	Employed total ;  Persons ;	7905.534512	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-10-01	Employed total ;  Persons ;	7848.901359	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-11-01	Employed total ;  Persons ;	7826.922723	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1990-12-01	Employed total ;  Persons ;	7915.536125	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-01-01	Employed total ;  Persons ;	7641.269189	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-02-01	Employed total ;  Persons ;	7708.780594	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-03-01	Employed total ;  Persons ;	7715.386264	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-04-01	Employed total ;  Persons ;	7717.20651	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-05-01	Employed total ;  Persons ;	7703.716449	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-06-01	Employed total ;  Persons ;	7678.064063	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-07-01	Employed total ;  Persons ;	7582.980614	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-08-01	Employed total ;  Persons ;	7620.703211	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-09-01	Employed total ;  Persons ;	7713.236218	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-10-01	Employed total ;  Persons ;	7637.961584	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-11-01	Employed total ;  Persons ;	7614.94176	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1991-12-01	Employed total ;  Persons ;	7712.178014	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-01-01	Employed total ;  Persons ;	7518.94813	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-02-01	Employed total ;  Persons ;	7597.175453	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-03-01	Employed total ;  Persons ;	7646.15694	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-04-01	Employed total ;  Persons ;	7644.08212	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-05-01	Employed total ;  Persons ;	7631.400055	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-06-01	Employed total ;  Persons ;	7637.30849	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-07-01	Employed total ;  Persons ;	7668.259482	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-08-01	Employed total ;  Persons ;	7613.399101	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-09-01	Employed total ;  Persons ;	7709.74096	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-10-01	Employed total ;  Persons ;	7665.683759	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-11-01	Employed total ;  Persons ;	7587.4465	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1992-12-01	Employed total ;  Persons ;	7693.386617	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-01-01	Employed total ;  Persons ;	7533.699516	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-02-01	Employed total ;  Persons ;	7530.959309	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-03-01	Employed total ;  Persons ;	7645.743799	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-04-01	Employed total ;  Persons ;	7572.586102	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-05-01	Employed total ;  Persons ;	7620.506789	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-06-01	Employed total ;  Persons ;	7627.940278	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-07-01	Employed total ;  Persons ;	7646.525974	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-08-01	Employed total ;  Persons ;	7589.403131	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-09-01	Employed total ;  Persons ;	7747.578881	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-10-01	Employed total ;  Persons ;	7738.764732	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-11-01	Employed total ;  Persons ;	7744.926055	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1993-12-01	Employed total ;  Persons ;	7842.103563	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-01-01	Employed total ;  Persons ;	7646.79607	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-02-01	Employed total ;  Persons ;	7738.597918	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-03-01	Employed total ;  Persons ;	7824.238563	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-04-01	Employed total ;  Persons ;	7827.36176	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-05-01	Employed total ;  Persons ;	7857.908786	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-06-01	Employed total ;  Persons ;	7878.448923	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-07-01	Employed total ;  Persons ;	7966.018243	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-08-01	Employed total ;  Persons ;	7861.693875	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-09-01	Employed total ;  Persons ;	8054.408395	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-10-01	Employed total ;  Persons ;	7997.155274	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-11-01	Employed total ;  Persons ;	8003.253372	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1994-12-01	Employed total ;  Persons ;	8135.531279	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-01-01	Employed total ;  Persons ;	7928.420297	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-02-01	Employed total ;  Persons ;	8049.875932	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-03-01	Employed total ;  Persons ;	8118.13777	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-04-01	Employed total ;  Persons ;	8174.623475	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-05-01	Employed total ;  Persons ;	8165.2016	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-06-01	Employed total ;  Persons ;	8205.637713	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-07-01	Employed total ;  Persons ;	8229.022081	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-08-01	Employed total ;  Persons ;	8165.918717	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-09-01	Employed total ;  Persons ;	8300.390696	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-10-01	Employed total ;  Persons ;	8232.594094	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-11-01	Employed total ;  Persons ;	8300.26211	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1995-12-01	Employed total ;  Persons ;	8395.661049	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-01-01	Employed total ;  Persons ;	8166.718519	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-02-01	Employed total ;  Persons ;	8246.603478	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-03-01	Employed total ;  Persons ;	8280.439708	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-04-01	Employed total ;  Persons ;	8248.036481	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-05-01	Employed total ;  Persons ;	8297.125431	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-06-01	Employed total ;  Persons ;	8311.679073	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-07-01	Employed total ;  Persons ;	8332.100772	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-08-01	Employed total ;  Persons ;	8265.864857	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-09-01	Employed total ;  Persons ;	8372.97349	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-10-01	Employed total ;  Persons ;	8319.388073	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-11-01	Employed total ;  Persons ;	8314.369852	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1996-12-01	Employed total ;  Persons ;	8431.382046	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-01-01	Employed total ;  Persons ;	8235.213736	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-02-01	Employed total ;  Persons ;	8291.38755	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-03-01	Employed total ;  Persons ;	8347.487502	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-04-01	Employed total ;  Persons ;	8343.062501	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-05-01	Employed total ;  Persons ;	8330.18644	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-06-01	Employed total ;  Persons ;	8345.585772	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-07-01	Employed total ;  Persons ;	8374.861974	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-08-01	Employed total ;  Persons ;	8250.306053	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-09-01	Employed total ;  Persons ;	8473.995632	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-10-01	Employed total ;  Persons ;	8405.240341	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-11-01	Employed total ;  Persons ;	8462.084729	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1997-12-01	Employed total ;  Persons ;	8540.480651	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-01-01	Employed total ;  Persons ;	8334.725487	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-02-01	Employed total ;  Persons ;	8412.996584	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-03-01	Employed total ;  Persons ;	8459.959189	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-04-01	Employed total ;  Persons ;	8499.940711	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-05-01	Employed total ;  Persons ;	8482.540018	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-06-01	Employed total ;  Persons ;	8516.778015	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-07-01	Employed total ;  Persons ;	8541.872332	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-08-01	Employed total ;  Persons ;	8455.233464	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-09-01	Employed total ;  Persons ;	8653.182243	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-10-01	Employed total ;  Persons ;	8601.021357	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-11-01	Employed total ;  Persons ;	8554.294864	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1998-12-01	Employed total ;  Persons ;	8696.544725	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-01-01	Employed total ;  Persons ;	8477.42116	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-02-01	Employed total ;  Persons ;	8556.474181	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-03-01	Employed total ;  Persons ;	8618.891695	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-04-01	Employed total ;  Persons ;	8631.905028	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-05-01	Employed total ;  Persons ;	8606.520123	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-06-01	Employed total ;  Persons ;	8673.209473	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-07-01	Employed total ;  Persons ;	8706.657946	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-08-01	Employed total ;  Persons ;	8603.623589	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-09-01	Employed total ;  Persons ;	8777.065178	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-10-01	Employed total ;  Persons ;	8755.2617	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-11-01	Employed total ;  Persons ;	8763.667477	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	1999-12-01	Employed total ;  Persons ;	8900.677203	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-01-01	Employed total ;  Persons ;	8628.197875	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-02-01	Employed total ;  Persons ;	8754.40422	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-03-01	Employed total ;  Persons ;	8830.676211	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-04-01	Employed total ;  Persons ;	8882.189323	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-05-01	Employed total ;  Persons ;	8864.999781	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-06-01	Employed total ;  Persons ;	8921.98407	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-07-01	Employed total ;  Persons ;	9020.015797	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-08-01	Employed total ;  Persons ;	8911.58789	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-09-01	Employed total ;  Persons ;	9061.343432	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-10-01	Employed total ;  Persons ;	8973.118411	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-11-01	Employed total ;  Persons ;	8912.719473	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2000-12-01	Employed total ;  Persons ;	9059.553065	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-01-01	Employed total ;  Persons ;	8834.949496	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-02-01	Employed total ;  Persons ;	8920.935432	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-03-01	Employed total ;  Persons ;	8956.0495	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-04-01	Employed total ;  Persons ;	9023.643403	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-05-01	Employed total ;  Persons ;	9004.629114	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-06-01	Employed total ;  Persons ;	9021.857545	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-07-01	Employed total ;  Persons ;	9048.861765	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-08-01	Employed total ;  Persons ;	8971.895396	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-09-01	Employed total ;  Persons ;	9105.922387	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-10-01	Employed total ;  Persons ;	9058.656494	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-11-01	Employed total ;  Persons ;	9055.644025	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2001-12-01	Employed total ;  Persons ;	9177.1309	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-01-01	Employed total ;  Persons ;	8993.401124	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-02-01	Employed total ;  Persons ;	9092.309936	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-03-01	Employed total ;  Persons ;	9128.533155	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-04-01	Employed total ;  Persons ;	9129.534371	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-05-01	Employed total ;  Persons ;	9134.673081	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-06-01	Employed total ;  Persons ;	9180.807296	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-07-01	Employed total ;  Persons ;	9194.531289	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-08-01	Employed total ;  Persons ;	9150.286149	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-09-01	Employed total ;  Persons ;	9303.492599	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-10-01	Employed total ;  Persons ;	9249.145202	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-11-01	Employed total ;  Persons ;	9286.740904	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2002-12-01	Employed total ;  Persons ;	9439.739589	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2003-01-01	Employed total ;  Persons ;	9281.678566	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2003-02-01	Employed total ;  Persons ;	9372.599387	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2003-03-01	Employed total ;  Persons ;	9362.063319	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2003-04-01	Employed total ;  Persons ;	9365.573718	Original	STOCK	1	Month	A84423085A	000
6202001	Data1	Table 1. Labour force status by Sex, Australia - Trend, Seasonally adjusted and Original	2003-05-01	Employed total ;  Persons ;	9380.077847	Original	STOCK	1	Month	A84423085A	000
